x,cdf
-3.850,0.000059196243819
-3.840,0.000061658570948
-3.830,0.000064217231813
-3.820,0.000066875729969
-3.810,0.000069637685360
-3.800,0.000072506837750
-3.790,0.000075487050238
-3.780,0.000078582312859
-3.770,0.000081796746270
-3.760,0.000085134605534
-3.750,0.000088600283985
-3.740,0.000092198317188
-3.730,0.000095933386998
-3.720,0.000099810325707
-3.710,0.000103834120294
-3.700,0.000108009916766
-3.690,0.000112343024609
-3.680,0.000116838921331
-3.670,0.000121503257112
-3.660,0.000126341859561
-3.650,0.000131360738571
-3.640,0.000136566091293
-3.630,0.000141964307206
-3.620,0.000147561973308
-3.610,0.000153365879412
-3.600,0.000159383023560
-3.590,0.000165620617549
-3.580,0.000172086092571
-3.570,0.000178787104977
-3.560,0.000185731542153
-3.550,0.000192927528522
-3.540,0.000200383431659
-3.530,0.000208107868543
-3.520,0.000216109711916
-3.510,0.000224398096783
-3.500,0.000232982427026
-3.490,0.000241872382154
-3.480,0.000251077924178
-3.470,0.000260609304619
-3.460,0.000270477071641
-3.450,0.000280692077323
-3.440,0.000291265485060
-3.430,0.000302208777099
-3.420,0.000313533762208
-3.410,0.000325252583485
-3.400,0.000337377726299
-3.390,0.000349922026369
-3.380,0.000362898677982
-3.370,0.000376321242351
-3.360,0.000390203656104
-3.350,0.000404560239924
-3.340,0.000419405707320
-3.330,0.000434755173539
-3.320,0.000450624164624
-3.310,0.000467028626603
-3.300,0.000483984934831
-3.290,0.000501509903458
-3.280,0.000519620795050
-3.270,0.000538335330346
-3.260,0.000557671698149
-3.250,0.000577648565368
-3.240,0.000598285087188
-3.230,0.000619600917390
-3.220,0.000641616218797
-3.210,0.000664351673869
-3.200,0.000687828495424
-3.190,0.000712068437503
-3.180,0.000737093806363
-3.170,0.000762927471607
-3.160,0.000789592877444
-3.150,0.000817114054083
-3.140,0.000845515629248
-3.130,0.000874822839827
-3.120,0.000905061543647
-3.110,0.000936258231363
-3.100,0.000968440038483
-3.090,0.001001634757495
-3.080,0.001035870850125
-3.070,0.001071177459700
-3.060,0.001107584423625
-3.050,0.001145122285972
-3.040,0.001183822310168
-3.030,0.001223716491786
-3.020,0.001264837571443
-3.010,0.001307219047784
-3.000,0.001350895190562
-2.990,0.001395901053805
-2.980,0.001442272489068
-2.970,0.001490046158764
-2.960,0.001539259549572
-2.950,0.001589950985910
-2.940,0.001642159643485
-2.930,0.001695925562895
-2.920,0.001751289663291
-2.910,0.001808293756089
-2.900,0.001866980558731
-2.890,0.001927393708479
-2.880,0.001989577776251
-2.870,0.002053578280484
-2.860,0.002119441701009
-2.850,0.002187215492957
-2.840,0.002256948100663
-2.830,0.002328688971576
-2.820,0.002402488570164
-2.810,0.002478398391807
-2.800,0.002556470976670
-2.790,0.002636759923550
-2.780,0.002719319903689
-2.770,0.002804206674542
-2.760,0.002891477093493
-2.750,0.002981189131518
-2.740,0.003073401886775
-2.730,0.003168175598115
-2.720,0.003265571658516
-2.710,0.003365652628412
-2.700,0.003468482248925
-2.690,0.003574125454981
-2.680,0.003682648388300
-2.670,0.003794118410256
-2.660,0.003908604114591
-2.650,0.004026175339977
-2.640,0.004146903182409
-2.630,0.004270860007427
-2.620,0.004398119462152
-2.610,0.004528756487119
-2.600,0.004662847327908
-2.590,0.004800469546549
-2.580,0.004941702032702
-2.570,0.005086625014586
-2.560,0.005235320069660
-2.550,0.005387870135029
-2.540,0.005544359517576
-2.530,0.005704873903798
-2.520,0.005869500369341
-2.510,0.006038327388215
-2.500,0.006211444841677
-2.490,0.006388944026778
-2.480,0.006570917664541
-2.470,0.006757459907786
-2.460,0.006948666348557
-2.450,0.007144634025163
-2.440,0.007345461428805
-2.430,0.007551248509778
-2.420,0.007762096683244
-2.410,0.007978108834544
-2.400,0.008199389324054
-2.390,0.008426043991556
-2.380,0.008658180160125
-2.370,0.008895906639501
-2.360,0.009139333728947
-2.350,0.009388573219570
-2.340,0.009643738396094
-2.330,0.009904944038074
-2.320,0.010172306420531
-2.310,0.010445943313993
-2.300,0.010725973983943
-2.290,0.011012519189636
-2.280,0.011305701182293
-2.270,0.011605643702648
-2.260,0.011912471977830
-2.250,0.012226312717578
-2.240,0.012547294109765
-2.230,0.012875545815226
-2.220,0.013211198961870
-2.210,0.013554386138063
-2.200,0.013905241385273
-2.190,0.014263900189965
-2.180,0.014630499474726
-2.170,0.015005177588613
-2.160,0.015388074296712
-2.150,0.015779330768892
-2.140,0.016179089567745
-2.130,0.016587494635702
-2.120,0.017004691281306
-2.110,0.017430826164639
-2.100,0.017866047281889
-2.090,0.018310503949042
-2.080,0.018764346784703
-2.070,0.019227727692009
-2.060,0.019700799839658
-2.050,0.020183717642017
-2.040,0.020676636738310
-2.030,0.021179713970887
-2.020,0.021693107362548
-2.010,0.022216976092921
-2.000,0.022751480473899
-1.990,0.023296781924104
-1.980,0.023853042942397
-1.970,0.024420427080410
-1.960,0.024999098914102
-1.950,0.025589224014329
-1.940,0.026190968916436
-1.930,0.026804501088844
-1.920,0.027429988900652
-1.910,0.028067601588235
-1.900,0.028717509220843
-1.890,0.029379882665193
-1.880,0.030054893549061
-1.870,0.030742714223866
-1.860,0.031443517726244
-1.850,0.032157477738622
-1.840,0.032884768548780
-1.830,0.033625565008418
-1.820,0.034380042490713
-1.810,0.035148376846880
-1.800,0.035930744361739
-1.790,0.036727321708289
-1.780,0.037538285901296
-1.770,0.038363814249900
-1.760,0.039204084309244
-1.750,0.040059273831139
-1.740,0.040929560713769
-1.730,0.041815122950433
-1.720,0.042716138577361
-1.710,0.043632785620579
-1.700,0.044565242041864
-1.690,0.045513685683778
-1.680,0.046478294213806
-1.670,0.047459245067603
-1.660,0.048456715391375
-1.650,0.049470881983390
-1.640,0.050501921234650
-1.630,0.051550009068735
-1.620,0.052615320880825
-1.610,0.053698031475943
-1.600,0.054798315006403
-1.590,0.055916344908510
-1.580,0.057052293838520
-1.570,0.058206333607879
-1.560,0.059378635117762
-1.550,0.060569368292944
-1.540,0.061778702015006
-1.530,0.063006804054927
-1.520,0.064253841005053
-1.510,0.065519978210498
-1.500,0.066805379699984
-1.490,0.068110208116152
-1.480,0.069434624645372
-1.470,0.070778788947080
-1.460,0.072142859082668
-1.450,0.073526991443954
-1.440,0.074931340681274
-1.430,0.076356059631207
-1.420,0.077801299243981
-1.410,0.079267208510590
-1.400,0.080753934389638
-1.390,0.082261621733964
-1.380,0.083790413217077
-1.370,0.085340449259416
-1.360,0.086911867954505
-1.350,0.088504804994999
-1.340,0.090119393598694
-1.330,0.091755764434506
-1.320,0.093414045548482
-1.310,0.095094362289858
-1.300,0.096796837237222
-1.290,0.098521590124805
-1.280,0.100268737768947
-1.270,0.102038393994777
-1.260,0.103830669563143
-1.250,0.105645672097831
-1.240,0.107483506013127
-1.230,0.109344272441739
-1.220,0.111228069163143
-1.210,0.113134990532377
-1.200,0.115065127409338
-1.190,0.117018567088617
-1.180,0.118995393229906
-1.170,0.120995685789041
-1.160,0.123019520949697
-1.150,0.125066971055801
-1.140,0.127138104544681
-1.130,0.129232985881026
-1.120,0.131351675491656
-1.110,0.133494229701193
-1.100,0.135660700668629
-1.090,0.137851136324875
-1.080,0.140065580311296
-1.070,0.142304071919306
-1.060,0.144566646031038
-1.050,0.146853333061155
-1.040,0.149164158899818
-1.030,0.151499144856882
-1.020,0.153858307607330
-1.010,0.156241659138007
-1.000,0.158649206695688
-0.990,0.161080952736520
-0.980,0.163536894876870
-0.970,0.166017025845634
-0.960,0.168521333438030
-0.950,0.171049800470924
-0.940,0.173602404739715
-0.930,0.176179118976828
-0.920,0.178779910811847
-0.910,0.181404742733316
-0.900,0.184053572052256
-0.890,0.186726350867421
-0.880,0.189423026032333
-0.870,0.192143539124127
-0.860,0.194887826414237
-0.850,0.197655818840954
-0.840,0.200447441983890
-0.830,0.203262616040369
-0.820,0.206101255803789
-0.810,0.208963270643957
-0.800,0.211848564489455
-0.790,0.214757035812035
-0.780,0.217688577613085
-0.770,0.220643077412182
-0.760,0.223620417237756
-0.750,0.226620473619884
-0.740,0.229643117585241
-0.730,0.232688214654221
-0.720,0.235755624840243
-0.710,0.238845202651272
-0.700,0.241956797093553
-0.690,0.245090251677587
-0.680,0.248245404426354
-0.670,0.251422087885795
-0.660,0.254620129137570
-0.650,0.257839349814094
-0.640,0.261079566115858
-0.630,0.264340588831054
-0.620,0.267622223357493
-0.610,0.270924269726827
-0.600,0.274246522631087
-0.590,0.277588771451513
-0.580,0.280950800289711
-0.570,0.284332388001099
-0.560,0.287733308230667
-0.550,0.291153329451031
-0.540,0.294592215002783
-0.530,0.298049723137122
-0.520,0.301525607060767
-0.510,0.305019614983132
-0.500,0.308531490165765
-0.490,0.312060970974017
-0.480,0.315607790930950
-0.470,0.319171678773454
-0.460,0.322752358510556
-0.450,0.326349549483912
-0.440,0.329962966430449
-0.430,0.333592319547149
-0.420,0.337237314557941
-0.410,0.340897652782685
-0.400,0.344573031208217
-0.390,0.348263142561430
-0.380,0.351967675384364
-0.370,0.355686314111279
-0.360,0.359418739147666
-0.350,0.363164626951186
-0.340,0.366923650114480
-0.330,0.370695477449835
-0.320,0.374479774075661
-0.310,0.378276201504740
-0.300,0.382084417734210
-0.290,0.385904077337256
-0.280,0.389734831556448
-0.270,0.393576328398696
-0.260,0.397428212731783
-0.250,0.401290126382420
-0.240,0.405161708235787
-0.230,0.409042594336513
-0.220,0.412932417991042
-0.210,0.416830809871351
-0.200,0.420737398119951
-0.190,0.424651808456143
-0.180,0.428573664283458
-0.170,0.432502586798249
-0.160,0.436438195099366
-0.150,0.440380106298875
-0.140,0.444327935633754
-0.130,0.448281296578526
-0.120,0.452239800958762
-0.110,0.456203059065405
-0.100,0.460170679769857
-0.090,0.464142270639770
-0.080,0.468117438055494
-0.070,0.472095787327107
-0.060,0.476076922811987
-0.050,0.480060448032850
-0.040,0.484045965796219
-0.030,0.488033078311237
-0.020,0.492021387308785
-0.010,0.496010494160837
 0.000,0.500000000000000
 0.010,0.503989505839163
 0.020,0.507978612691215
 0.030,0.511966921688763
 0.040,0.515954034203781
 0.050,0.519939551967150
 0.060,0.523923077188013
 0.070,0.527904212672893
 0.080,0.531882561944506
 0.090,0.535857729360230
 0.100,0.539829320230143
 0.110,0.543796940934595
 0.120,0.547760199041238
 0.130,0.551718703421474
 0.140,0.555672064366246
 0.150,0.559619893701125
 0.160,0.563561804900634
 0.170,0.567497413201751
 0.180,0.571426335716542
 0.190,0.575348191543857
 0.200,0.579262601880049
 0.210,0.583169190128649
 0.220,0.587067582008958
 0.230,0.590957405663487
 0.240,0.594838291764213
 0.250,0.598709873617580
 0.260,0.602571787268217
 0.270,0.606423671601304
 0.280,0.610265168443552
 0.290,0.614095922662744
 0.300,0.617915582265790
 0.310,0.621723798495260
 0.320,0.625520225924339
 0.330,0.629304522550165
 0.340,0.633076349885521
 0.350,0.636835373048814
 0.360,0.640581260852334
 0.370,0.644313685888721
 0.380,0.648032324615636
 0.390,0.651736857438570
 0.400,0.655426968791783
 0.410,0.659102347217315
 0.420,0.662762685442059
 0.430,0.666407680452851
 0.440,0.670037033569551
 0.450,0.673650450516088
 0.460,0.677247641489443
 0.470,0.680828321226546
 0.480,0.684392209069050
 0.490,0.687939029025983
 0.500,0.691468509834235
 0.510,0.694980385016868
 0.520,0.698474392939233
 0.530,0.701950276862878
 0.540,0.705407784997217
 0.550,0.708846670548969
 0.560,0.712266691769333
 0.570,0.715667611998901
 0.580,0.719049199710289
 0.590,0.722411228548487
 0.600,0.725753477368913
 0.610,0.729075730273173
 0.620,0.732377776642507
 0.630,0.735659411168946
 0.640,0.738920433884142
 0.650,0.742160650185906
 0.660,0.745379870862430
 0.670,0.748577912114205
 0.680,0.751754595573646
 0.690,0.754909748322413
 0.700,0.758043202906447
 0.710,0.761154797348728
 0.720,0.764244375159757
 0.730,0.767311785345779
 0.740,0.770356882414759
 0.750,0.773379526380116
 0.760,0.776379582762244
 0.770,0.779356922587818
 0.780,0.782311422386915
 0.790,0.785242964187965
 0.800,0.788151435510545
 0.810,0.791036729356043
 0.820,0.793898744196211
 0.830,0.796737383959631
 0.840,0.799552558016110
 0.850,0.802344181159046
 0.860,0.805112173585763
 0.870,0.807856460875873
 0.880,0.810576973967667
 0.890,0.813273649132579
 0.900,0.815946427947744
 0.910,0.818595257266684
 0.920,0.821220089188153
 0.930,0.823820881023172
 0.940,0.826397595260285
 0.950,0.828950199529076
 0.960,0.831478666561970
 0.970,0.833982974154366
 0.980,0.836463105123130
 0.990,0.838919047263480
 1.000,0.841350793304312
 1.010,0.843758340861993
 1.020,0.846141692392670
 1.030,0.848500855143118
 1.040,0.850835841100182
 1.050,0.853146666938845
 1.060,0.855433353968962
 1.070,0.857695928080694
 1.080,0.859934419688704
 1.090,0.862148863675125
 1.100,0.864339299331371
 1.110,0.866505770298807
 1.120,0.868648324508344
 1.130,0.870767014118974
 1.140,0.872861895455319
 1.150,0.874933028944199
 1.160,0.876980479050303
 1.170,0.879004314210959
 1.180,0.881004606770094
 1.190,0.882981432911383
 1.200,0.884934872590662
 1.210,0.886865009467623
 1.220,0.888771930836857
 1.230,0.890655727558261
 1.240,0.892516493986873
 1.250,0.894354327902169
 1.260,0.896169330436857
 1.270,0.897961606005223
 1.280,0.899731262231053
 1.290,0.901478409875195
 1.300,0.903203162762778
 1.310,0.904905637710142
 1.320,0.906585954451518
 1.330,0.908244235565494
 1.340,0.909880606401306
 1.350,0.911495195005001
 1.360,0.913088132045495
 1.370,0.914659550740584
 1.380,0.916209586782923
 1.390,0.917738378266036
 1.400,0.919246065610362
 1.410,0.920732791489410
 1.420,0.922198700756019
 1.430,0.923643940368793
 1.440,0.925068659318726
 1.450,0.926473008556046
 1.460,0.927857140917332
 1.470,0.929221211052920
 1.480,0.930565375354628
 1.490,0.931889791883848
 1.500,0.933194620300016
 1.510,0.934480021789502
 1.520,0.935746158994947
 1.530,0.936993195945073
 1.540,0.938221297984994
 1.550,0.939430631707056
 1.560,0.940621364882238
 1.570,0.941793666392121
 1.580,0.942947706161480
 1.590,0.944083655091490
 1.600,0.945201684993597
 1.610,0.946301968524057
 1.620,0.947384679119175
 1.630,0.948449990931265
 1.640,0.949498078765350
 1.650,0.950529118016610
 1.660,0.951543284608625
 1.670,0.952540754932397
 1.680,0.953521705786194
 1.690,0.954486314316222
 1.700,0.955434757958135
 1.710,0.956367214379421
 1.720,0.957283861422640
 1.730,0.958184877049567
 1.740,0.959070439286231
 1.750,0.959940726168861
 1.760,0.960795915690756
 1.770,0.961636185750100
 1.780,0.962461714098704
 1.790,0.963272678291711
 1.800,0.964069255638261
 1.810,0.964851623153120
 1.820,0.965619957509287
 1.830,0.966374434991582
 1.840,0.967115231451220
 1.850,0.967842522261378
 1.860,0.968556482273756
 1.870,0.969257285776134
 1.880,0.969945106450939
 1.890,0.970620117334807
 1.900,0.971282490779157
 1.910,0.971932398411765
 1.920,0.972570011099348
 1.930,0.973195498911156
 1.940,0.973809031083564
 1.950,0.974410775985671
 1.960,0.975000901085898
 1.970,0.975579572919590
 1.980,0.976146957057603
 1.990,0.976703218075896
 2.000,0.977248519526101
 2.010,0.977783023907079
 2.020,0.978306892637452
 2.030,0.978820286029113
 2.040,0.979323363261690
 2.050,0.979816282357983
 2.060,0.980299200160342
 2.070,0.980772272307991
 2.080,0.981235653215297
 2.090,0.981689496050958
 2.100,0.982133952718111
 2.110,0.982569173835361
 2.120,0.982995308718694
 2.130,0.983412505364298
 2.140,0.983820910432255
 2.150,0.984220669231108
 2.160,0.984611925703288
 2.170,0.984994822411387
 2.180,0.985369500525274
 2.190,0.985736099810035
 2.200,0.986094758614727
 2.210,0.986445613861937
 2.220,0.986788801038130
 2.230,0.987124454184774
 2.240,0.987452705890235
 2.250,0.987773687282422
 2.260,0.988087528022170
 2.270,0.988394356297352
 2.280,0.988694298817707
 2.290,0.988987480810364
 2.300,0.989274026016057
 2.310,0.989554056686007
 2.320,0.989827693579469
 2.330,0.990095055961926
 2.340,0.990356261603906
 2.350,0.990611426780430
 2.360,0.990860666271053
 2.370,0.991104093360499
 2.380,0.991341819839875
 2.390,0.991573956008444
 2.400,0.991800610675946
 2.410,0.992021891165456
 2.420,0.992237903316756
 2.430,0.992448751490222
 2.440,0.992654538571195
 2.450,0.992855365974837
 2.460,0.993051333651443
 2.470,0.993242540092214
 2.480,0.993429082335459
 2.490,0.993611055973222
 2.500,0.993788555158323
 2.510,0.993961672611785
 2.520,0.994130499630659
 2.530,0.994295126096202
 2.540,0.994455640482424
 2.550,0.994612129864971
 2.560,0.994764679930340
 2.570,0.994913374985414
 2.580,0.995058297967298
 2.590,0.995199530453451
 2.600,0.995337152672092
 2.610,0.995471243512881
 2.620,0.995601880537848
 2.630,0.995729139992573
 2.640,0.995853096817591
 2.650,0.995973824660023
 2.660,0.996091395885409
 2.670,0.996205881589744
 2.680,0.996317351611701
 2.690,0.996425874545019
 2.700,0.996531517751075
 2.710,0.996634347371588
 2.720,0.996734428341484
 2.730,0.996831824401885
 2.740,0.996926598113225
 2.750,0.997018810868482
 2.760,0.997108522906507
 2.770,0.997195793325458
 2.780,0.997280680096311
 2.790,0.997363240076450
 2.800,0.997443529023330
 2.810,0.997521601608193
 2.820,0.997597511429836
 2.830,0.997671311028424
 2.840,0.997743051899337
 2.850,0.997812784507043
 2.860,0.997880558298991
 2.870,0.997946421719516
 2.880,0.998010422223749
 2.890,0.998072606291522
 2.900,0.998133019441269
 2.910,0.998191706243911
 2.920,0.998248710336709
 2.930,0.998304074437105
 2.940,0.998357840356515
 2.950,0.998410049014090
 2.960,0.998460740450428
 2.970,0.998509953841236
 2.980,0.998557727510932
 2.990,0.998604098946195
 3.000,0.998649104809438
 3.010,0.998692780952216
 3.020,0.998735162428557
 3.030,0.998776283508214
 3.040,0.998816177689832
 3.050,0.998854877714028
 3.060,0.998892415576375
 3.070,0.998928822540300
 3.080,0.998964129149875
 3.090,0.998998365242505
 3.100,0.999031559961517
 3.110,0.999063741768637
 3.120,0.999094938456353
 3.130,0.999125177160173
 3.140,0.999154484370752
 3.150,0.999182885945917
 3.160,0.999210407122556
 3.170,0.999237072528393
 3.180,0.999262906193637
 3.190,0.999287931562497
 3.200,0.999312171504576
 3.210,0.999335648326131
 3.220,0.999358383781203
 3.230,0.999380399082610
 3.240,0.999401714912812
 3.250,0.999422351434633
 3.260,0.999442328301851
 3.270,0.999461664669654
 3.280,0.999480379204950
 3.290,0.999498490096542
 3.300,0.999516015065169
 3.310,0.999532971373397
 3.320,0.999549375835376
 3.330,0.999565244826461
 3.340,0.999580594292680
 3.350,0.999595439760076
 3.360,0.999609796343896
 3.370,0.999623678757649
 3.380,0.999637101322018
 3.390,0.999650077973631
 3.400,0.999662622273701
 3.410,0.999674747416515
 3.420,0.999686466237792
 3.430,0.999697791222901
 3.440,0.999708734514940
 3.450,0.999719307922677
 3.460,0.999729522928359
 3.470,0.999739390695381
 3.480,0.999748922075822
 3.490,0.999758127617846
 3.500,0.999767017572974
 3.510,0.999775601903217
 3.520,0.999783890288084
 3.530,0.999791892131457
 3.540,0.999799616568341
 3.550,0.999807072471478
 3.560,0.999814268457847
 3.570,0.999821212895023
 3.580,0.999827913907429
 3.590,0.999834379382451
 3.600,0.999840616976440
 3.610,0.999846634120588
 3.620,0.999852438026692
 3.630,0.999858035692794
 3.640,0.999863433908707
 3.650,0.999868639261429
 3.660,0.999873658140439
 3.670,0.999878496742888
 3.680,0.999883161078669
 3.690,0.999887656975391
 3.700,0.999891990083234
 3.710,0.999896165879706
 3.720,0.999900189674293
 3.730,0.999904066613002
 3.740,0.999907801682812
 3.750,0.999911399716015
 3.760,0.999914865394466
 3.770,0.999918203253730
 3.780,0.999921417687141
 3.790,0.999924512949762
 3.800,0.999927493162250
 3.810,0.999930362314640
 3.820,0.999933124270031
 3.830,0.999935782768187
 3.840,0.999938341429052
 3.850,0.999940803756181
 3.860,0.999943173140086
 3.870,0.999945452861505
 3.880,0.999947646094580
 3.890,0.999949755909970
 3.900,0.999951785277878
 3.910,0.999953737071002
 3.920,0.999955614067415
 3.930,0.999957418953374
 3.940,0.999959154326047
 3.950,0.999960822696186
 3.960,0.999962426490714
 3.970,0.999963968055259
 3.980,0.999965449656611
 3.990,0.999966873485125
 4.000,0.999968241657047
 4.010,0.999969556216794
 4.020,0.999970819139162
 4.030,0.999972032331474
 4.040,0.999973197635681
 4.050,0.999974316830393
 4.060,0.999975391632862
 4.070,0.999976423700911
 4.080,0.999977414634805
 4.090,0.999978365979072
 4.100,0.999979279224279
 4.110,0.999980155808745
 4.120,0.999980997120223
 4.130,0.999981804497519
 4.140,0.999982579232072
 4.150,0.999983322569492
 4.160,0.999984035711043
 4.170,0.999984719815097
 4.180,0.999985375998534
 4.190,0.999986005338109
 4.200,0.999986608871773
 4.210,0.999987187599960
 4.220,0.999987742486833
 4.230,0.999988274461494
 4.240,0.999988784419158
 4.250,0.999989273222291
 4.260,0.999989741701715
 4.270,0.999990190657676
 4.280,0.999990620860887
 4.290,0.999991033053530
 4.300,0.999991427950235
 4.310,0.999991806239020
 4.320,0.999992168582214
 4.330,0.999992515617342
 4.340,0.999992847957982
 4.350,0.999993166194602
 4.360,0.999993470895365
 4.370,0.999993762606912
 4.380,0.999994041855114
 4.390,0.999994309145809
 4.400,0.999994564965508
 4.410,0.999994809782084
 4.420,0.999995044045432
 4.430,0.999995268188113
 4.440,0.999995482625977
 4.450,0.999995687758761
 4.460,0.999995883970673
 4.470,0.999996071630952
 4.480,0.999996251094414
 4.490,0.999996422701976
 4.500,0.999996586781162
 4.510,0.999996743646600
 4.520,0.999996893600487
 4.530,0.999997036933060
 4.540,0.999997173923026
 4.550,0.999997304837998
 4.560,0.999997429934906
 4.570,0.999997549460397
 4.580,0.999997663651218
 4.590,0.999997772734590
 4.600,0.999997876928568
 4.610,0.999997976442384
 4.620,0.999998071476787
 4.630,0.999998162224359
 4.640,0.999998248869835
 4.650,0.999998331590396
 4.660,0.999998410555962
 4.670,0.999998485929473
 4.680,0.999998557867155
 4.690,0.999998626518783
 4.700,0.999998692027930
 4.710,0.999998754532212
 4.720,0.999998814163514
 4.730,0.999998871048222
 4.740,0.999998925307434
 4.750,0.999998977057169
 4.760,0.999999026408572
 4.770,0.999999073468101
 4.780,0.999999118337719
 4.790,0.999999161115070
 4.800,0.999999201893650
 4.810,0.999999240762978
 4.820,0.999999277808752
 4.830,0.999999313113007
 4.840,0.999999346754257
 4.850,0.999999378807643
 4.860,0.999999409345070
 4.870,0.999999438435335
 4.880,0.999999466144256
 4.890,0.999999492534797
 4.900,0.999999517667181
 4.910,0.999999541599005
 4.920,0.999999564385347
 4.930,0.999999586078875
 4.940,0.999999606729941
 4.950,0.999999626386679
 4.960,0.999999645095103
 4.970,0.999999662899187
 4.980,0.999999679840958
 4.990,0.999999695960575
 5.000,0.999999711296407
